id;foto;nombre;descripcion;precio;restaurante_id;SQL
502;default_menu.png;Mushroom Morel Fresh;consectetur adipiscing elit;9.7;383;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (502, 'default_menu.png', 'Mushroom Morel Fresh', 'consectetur adipiscing elit', 9.7, 383);"
503;default_menu.png;Pie Filling - Apple;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;36.83;500;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (503, 'default_menu.png', 'Pie Filling - Apple', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 36.83, 500);"
504;default_menu.png;Flour - All Purpose;sunt in culpa qui officia deserunt mollit anim id est laborum.;81.98;133;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (504, 'default_menu.png', 'Flour - All Purpose', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 81.98, 133);"
505;default_menu.png;Lettuce - Spring Mix;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;15.88;850;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (505, 'default_menu.png', 'Lettuce - Spring Mix', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 15.88, 850);"
506;default_menu.png;Coffee - Decaffeinato Coffee;sunt in culpa qui officia deserunt mollit anim id est laborum.;2.88;747;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (506, 'default_menu.png', 'Coffee - Decaffeinato Coffee', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 2.88, 747);"
507;default_menu.png;Veal - Bones;sunt in culpa qui officia deserunt mollit anim id est laborum.;95.95;209;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (507, 'default_menu.png', 'Veal - Bones', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 95.95, 209);"
508;default_menu.png;Cheese - Pied De Vents;consectetur adipiscing elit;23.1;421;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (508, 'default_menu.png', 'Cheese - Pied De Vents', 'consectetur adipiscing elit', 23.1, 421);"
509;default_menu.png;Appetizer - Cheese Bites;consectetur adipiscing elit;83.18;717;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (509, 'default_menu.png', 'Appetizer - Cheese Bites', 'consectetur adipiscing elit', 83.18, 717);"
510;default_menu.png;Lid - Translucent, 3.5 And 6 Oz;sunt in culpa qui officia deserunt mollit anim id est laborum.;53.15;600;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (510, 'default_menu.png', 'Lid - Translucent, 3.5 And 6 Oz', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 53.15, 600);"
511;default_menu.png;Jagermeister;sunt in culpa qui officia deserunt mollit anim id est laborum.;55.25;147;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (511, 'default_menu.png', 'Jagermeister', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 55.25, 147);"
512;default_menu.png;Shiro Miso;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;71.63;278;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (512, 'default_menu.png', 'Shiro Miso', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 71.63, 278);"
513;default_menu.png;Fudge - Cream Fudge;sunt in culpa qui officia deserunt mollit anim id est laborum.;49.02;200;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (513, 'default_menu.png', 'Fudge - Cream Fudge', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 49.02, 200);"
514;default_menu.png;Table Cloth 120 Round White;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;48.74;149;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (514, 'default_menu.png', 'Table Cloth 120 Round White', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 48.74, 149);"
515;default_menu.png;Tuna - Salad Premix;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;44.93;927;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (515, 'default_menu.png', 'Tuna - Salad Premix', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 44.93, 927);"
516;default_menu.png;Bread - Frozen Basket Variety;consectetur adipiscing elit;46.98;758;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (516, 'default_menu.png', 'Bread - Frozen Basket Variety', 'consectetur adipiscing elit', 46.98, 758);"
517;default_menu.png;Foam Cup 6 Oz;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;71.24;228;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (517, 'default_menu.png', 'Foam Cup 6 Oz', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 71.24, 228);"
518;default_menu.png;Pasta - Linguini, Dry;sunt in culpa qui officia deserunt mollit anim id est laborum.;76.08;313;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (518, 'default_menu.png', 'Pasta - Linguini, Dry', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 76.08, 313);"
519;default_menu.png;Trout Rainbow Whole;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;27.45;860;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (519, 'default_menu.png', 'Trout Rainbow Whole', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 27.45, 860);"
520;default_menu.png;Pomegranates;Lorem ipsum dolor sit amet;11.61;664;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (520, 'default_menu.png', 'Pomegranates', 'Lorem ipsum dolor sit amet', 11.61, 664);"
521;default_menu.png;Sugar - Fine;Lorem ipsum dolor sit amet;58.82;458;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (521, 'default_menu.png', 'Sugar - Fine', 'Lorem ipsum dolor sit amet', 58.82, 458);"
522;default_menu.png;Vermouth - White, Cinzano;Lorem ipsum dolor sit amet;20.79;854;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (522, 'default_menu.png', 'Vermouth - White, Cinzano', 'Lorem ipsum dolor sit amet', 20.79, 854);"
523;default_menu.png;Beef - Cow Feet Split;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;37.06;73;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (523, 'default_menu.png', 'Beef - Cow Feet Split', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 37.06, 73);"
524;default_menu.png;Remy Red;sunt in culpa qui officia deserunt mollit anim id est laborum.;38.87;883;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (524, 'default_menu.png', 'Remy Red', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 38.87, 883);"
525;default_menu.png;Chinese Foods - Chicken;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;58.91;599;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (525, 'default_menu.png', 'Chinese Foods - Chicken', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 58.91, 599);"
526;default_menu.png;Blouse / Shirt / Sweater;Lorem ipsum dolor sit amet;9.46;181;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (526, 'default_menu.png', 'Blouse / Shirt / Sweater', 'Lorem ipsum dolor sit amet', 9.46, 181);"
527;default_menu.png;Pasta - Detalini, White, Fresh;Lorem ipsum dolor sit amet;41.13;503;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (527, 'default_menu.png', 'Pasta - Detalini, White, Fresh', 'Lorem ipsum dolor sit amet', 41.13, 503);"
528;default_menu.png;Chicken - Whole;Lorem ipsum dolor sit amet;26.28;363;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (528, 'default_menu.png', 'Chicken - Whole', 'Lorem ipsum dolor sit amet', 26.28, 363);"
529;default_menu.png;Soup - Campbells Broccoli;consectetur adipiscing elit;11.98;988;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (529, 'default_menu.png', 'Soup - Campbells Broccoli', 'consectetur adipiscing elit', 11.98, 988);"
530;default_menu.png;Coffee Swiss Choc Almond;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;88.37;450;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (530, 'default_menu.png', 'Coffee Swiss Choc Almond', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 88.37, 450);"
531;default_menu.png;Pastry - Plain Baked Croissant;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;45.45;356;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (531, 'default_menu.png', 'Pastry - Plain Baked Croissant', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 45.45, 356);"
532;default_menu.png;Tart Shells - Savory, 2;sunt in culpa qui officia deserunt mollit anim id est laborum.;4.65;713;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (532, 'default_menu.png', 'Tart Shells - Savory, 2', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 4.65, 713);"
533;default_menu.png;Skewers - Bamboo;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;91.47;589;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (533, 'default_menu.png', 'Skewers - Bamboo', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 91.47, 589);"
534;default_menu.png;Persimmons;Lorem ipsum dolor sit amet;50.53;464;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (534, 'default_menu.png', 'Persimmons', 'Lorem ipsum dolor sit amet', 50.53, 464);"
535;default_menu.png;Worcestershire Sauce;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;13.82;408;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (535, 'default_menu.png', 'Worcestershire Sauce', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 13.82, 408);"
536;default_menu.png;Five Alive Citrus;consectetur adipiscing elit;4.17;896;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (536, 'default_menu.png', 'Five Alive Citrus', 'consectetur adipiscing elit', 4.17, 896);"
537;default_menu.png;Bagel - Whole White Sesame;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;28.72;269;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (537, 'default_menu.png', 'Bagel - Whole White Sesame', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 28.72, 269);"
538;default_menu.png;Fish - Bones;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;6.58;501;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (538, 'default_menu.png', 'Fish - Bones', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 6.58, 501);"
539;default_menu.png;Soup - Clam Chowder, Dry Mix;consectetur adipiscing elit;55.21;778;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (539, 'default_menu.png', 'Soup - Clam Chowder, Dry Mix', 'consectetur adipiscing elit', 55.21, 778);"
540;default_menu.png;Mountain Dew;consectetur adipiscing elit;66.28;782;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (540, 'default_menu.png', 'Mountain Dew', 'consectetur adipiscing elit', 66.28, 782);"
541;default_menu.png;Skirt - 24 Foot;consectetur adipiscing elit;73.44;82;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (541, 'default_menu.png', 'Skirt - 24 Foot', 'consectetur adipiscing elit', 73.44, 82);"
542;default_menu.png;Butter - Pod;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;31.1;524;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (542, 'default_menu.png', 'Butter - Pod', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 31.1, 524);"
543;default_menu.png;Beef Flat Iron Steak;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;32.41;343;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (543, 'default_menu.png', 'Beef Flat Iron Steak', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 32.41, 343);"
